"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT05","WT06","WT08","WT09"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-04-25","8.28","0.01",,,"56","63","45",,"  230","  230","19.9","25.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-04-26","4.03","0.00",,,"53","67","40",,"  230","  220","13.0","16.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-04-27","6.93","0.00",,,"58","79","41",,"  320","  290","18.1","23.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-04-28","3.80","0.00",,,"65","88","44",,"  340","  340","14.1","17.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-04-29","4.92","0.00",,,"70","89","51",,"  220","  210","13.0","16.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-04-30","6.26","0.00",,,"69","86","55",,"  220","  200","15.0","21.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-05-01","7.38","0.00",,,"63","83","50",,"  220","  210","16.1","25.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-05-02","10.07","0.00",,,"66","85","49",,"  330","  330","25.1","33.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-05-03","13.42","0.00",,,"74","90","62",,"  310","  310","25.9","32.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-05-04","5.14","0.00",,,"75","91","57",,"  340",,"12.1",,,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-05-05","5.59","0.00",,,"74","93","54",,"  240",,"15.0",,,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-05-06","10.07","0.00",,,"67","84","51",,"  220","  210","21.0","31.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-05-07","6.26","0.00",,,"63","82","51",,"  320","  190","14.1","21.0",,,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-05-08","17.22","0.00",,,"71","88","61",,"  340","  330","29.1","36.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-05-09","12.53","0.00",,,"76","89","62",,"  330","  330","23.9","32.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-05-10","12.75","0.00",,,"76","91","63",,"  330","  310","23.9","30.0",,,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-05-11","2.01","0.00",,,"74","92","53",,"   50","   50","10.1","17.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-05-12","5.82","0.00",,,"74","93","57",,"  220","  240","14.1","21.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-05-13","7.61","0.00",,,"68","86","52",,"  210","  190","12.1","18.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-05-14","10.07","0.00",,,"63","80","51",,"  200","  200","18.1","31.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-05-15","9.17","0.00",,,"60","73","52",,"  240","  180","16.1","23.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-05-16","10.96","0.00",,,"61","75","52",,"  210","  200","18.1","25.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-05-17","9.40","0.00",,,"59","74","50",,"  220","  210","21.0","29.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-05-18","8.05","0.00",,,"65","84","52",,"  220","  220","19.9","27.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-05-19","8.95","0.00",,,"63","76","50",,"  210","  210","19.9","29.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-05-20","9.17","0.01",,,"59","73","43",,"  340","  290","21.0","33.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-05-21","11.41","0.00",,,"62","75","51",,"  320","  320","23.0","30.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-05-22","7.61","0.00",,,"62","80","46",,"  230","  240","21.9","28.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-05-23","6.93","0.00",,,"63","80","52",,"  200","  190","16.1","25.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-05-24","6.26","0.00",,,"67","87","54",,"  230","  220","18.1","23.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-05-25","6.04","0.00",,,"70","84","59",,"  230","  220","17.0","21.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-05-26","5.82","0.00",,,"69","88","52",,"  230","  230","17.0","23.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-05-27","7.16","0.00",,,"67","87","52",,"  230","  220","17.0","21.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-05-28","6.04","0.00",,,"71","88","58",,"  230","  210","16.1","21.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-05-29","10.29","0.00",,,"66","83","53",,"  200","  210","17.0","23.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-05-30","5.14","0.00",,,"68","98","52",,"  220","  190","12.1","14.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-05-31","4.92","0.00",,,"80","105","62",,"  240","  270","14.1","17.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-06-01","7.61","0.00",,,"79","95","63",,"  220","  210","15.0","19.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-06-02","8.50","0.00",,,"72","93","58",,"  210","  200","15.0","19.9",,,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-06-03","4.92","0.00",,,"71","95","55",,"  220","  210","12.1","15.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-06-04","7.16","0.00",,,"76","92","60",,"  220","  190","14.1","21.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-06-05","6.93","0.00",,,"70","90","56",,"  230","  220","15.0","19.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-06-06","7.83","0.00",,,"73","89","57",,"  220","  210","17.0","25.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-06-07","12.08","0.00",,,"68","79","55",,"  210","  220","23.9","33.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-06-08","10.07","0.00",,,"62","74","51",,"  230","  190","19.9","27.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-06-09","11.41","0.00",,,"60","73","50",,"  230","  220","23.9","32.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-06-10","6.71","0.00",,,"60","77","49",,"  230","  230","17.0","21.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-06-11","7.61","0.00",,,"65","82","51",,"  230","  240","16.1","21.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-06-12","5.82","0.00",,,"71","90","59",,"  220","  220","17.0","21.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-06-13","9.17","0.00",,,"74","88","61",,"  230","  230","21.0","27.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-06-14","8.28","0.00",,,"72","84","60",,"  210","  210","16.1","23.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-06-15","6.26","0.00",,,"70","91","54",,"  340","  320","16.1","23.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-06-16","5.14","0.00",,,"77","99","56",,"  320","  330","15.0","19.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-06-17","4.70","0.00",,,"83","107","60",,"  240","  340","13.0","19.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-06-18","4.92","0.00",,,"88","109","66",,"  210","  200","14.1","19.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-06-19","7.83","0.00",,,"85","102","69",,"  240","  240","15.0","19.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-06-20","8.50","0.00",,,"80","99","63",,"  200","  200","13.0","19.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-06-21","10.74","0.00",,,"72","88","58",,"  210","  220","15.0","23.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-06-22","10.51","0.00",,,"69","83","59",,"  230","  230","21.9","25.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-06-23","8.72","0.00",,,"70","86","58",,"  230","  240","18.1","21.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-06-24","9.62","0.00",,,"70","87","57",,"  220","  240","18.1","21.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-06-25","8.05","0.00",,,"70","91","56",,"  210","  220","15.0","19.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-06-26","6.26","0.00",,,"73","97","57",,"  210","  210","14.1","19.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-06-27","8.50","0.00",,,"74","91","59",,"  210","  210","15.0","23.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-06-28","8.05","0.00",,,"72","91","58",,"  200","  210","16.1","21.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-06-29","6.93","0.00",,,"74","95","60",,"  210","  210","14.1","19.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-06-30","9.17","0.00",,,"75","88","61",,"  200","  220","17.0","23.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-07-01","10.51","0.00",,,"70","87","59",,"  230","  220","17.0","21.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-07-02","8.50","0.00",,,"72","96","58",,"  210","  220","15.0","21.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-07-03","8.72","0.00",,,"72","92","57",,"  220","  230","16.1","25.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-07-04","8.95","0.00",,,"72","91","59",,"  220","  200","16.1","21.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-07-05","8.95","0.00",,,"71","92","56",,"  220","  230","19.9","25.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-07-06","7.83","0.00",,,"69","91","55",,"  220","  200","15.0","21.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-07-07","6.93","0.00",,,"71","92","56",,"  210","  220","13.0","16.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-07-08","3.58","0.00",,,"74","102","57",,"  230","  220","12.1","14.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-07-09","4.70","0.00",,,"86","107","68",,"  190","  150","12.1","25.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-07-10","5.14","0.00",,,"85","109","66",,"  230",,"10.1",,,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-07-11","7.38","0.00",,,"83","99","63",,"  190",,"14.1",,,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-07-12","9.62","0.00",,,"72","91","56",,"  210","  210","17.0","21.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-07-13","10.29","0.00",,,"68","84","55",,"  210","  250","17.0","27.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-07-14","8.72","0.00",,,"68","88","54",,"  220","  220","17.0","25.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-07-15","9.17","0.00",,,"68","84","54",,"  210","  210","16.1","21.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-07-16","6.04","0.00",,,"68","91","54",,"  200",,"8.9",,,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-07-17","5.82","0.00",,,"76","97","59",,"  220","  230","14.1","19.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-07-18","5.82","0.00",,,"79","99","63",,"  210","  170","13.0","23.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-07-19","8.28","0.00",,,"81","98","66",,"  220","  210","16.1","23.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-07-20","8.72","0.00",,,"74","90","60",,"  230","  210","15.0","21.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-07-21","6.71","0.00",,,"74","95","59",,"  220","  220","15.0","19.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-07-22","6.93","0.00",,,"75","95","59",,"  210","  240","13.0","19.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-07-23","5.59","0.00",,,"76","99","55",,"  230","  200","16.1","27.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-07-24","5.82","0.00",,,"77","99","61",,"  220","  230","15.0","19.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-07-25","7.83","0.00",,,"76","97","59",,"  220","  210","15.0","19.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-07-26","9.62","0.00",,,"72","85","61",,"  230","  230","21.9","29.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-07-27","7.61","0.00",,,"76","94","65",,"  350","  340","18.1","21.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-07-28","6.26","0.00",,,"80","102","62",,"  220","  250","16.1","21.9",,,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-07-29","5.82","0.00",,,"80","101","64",,"  220","  230","14.1","19.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-07-30","7.61","0.00",,,"81","103","64",,"  210","  230","15.0","19.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-07-31","8.72","0.00",,,"76","93","62",,"  200","  190","16.1","23.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-08-01","8.50","0.00",,,"74","94","60",,"  220","  210","16.1","27.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-08-02","8.05","0.00",,,"73","95","59",,"  230","  180","13.0","18.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-08-03","5.14","0.00",,,"75","100","56",,"  220","  200","12.1","14.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-08-04","8.50","0.00",,,"75","94","58",,"  200","  200","16.1","21.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-08-05","8.50","0.00",,,"68","86","58",,"  230","  180","17.0","34.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-08-06","2.91","0.00",,,"71","94","57",,"  210","  200","8.1","12.1",,,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-08-07","4.70","0.00",,,"77","91","64",,"  190","  190","13.0","16.1",,,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-08-08","7.61","0.00",,,"75","92","60",,"  220","  180","15.0","18.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-08-09","6.49","0.00","0.0",,"74","94","60",,"  220","  240","13.0","16.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-08-10","4.47","0.00","0.0",,"77","100","61",,"  220","  210","13.0","16.1",,,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-08-11","5.59","0.00","0.0",,"81","100","64",,"  210","  200","16.1","21.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-08-12","5.82","0.00","0.0",,"75","94","61",,"  220","  210","15.0","23.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-08-13","6.04","0.00",,,"73","91","60",,"  170","  210","13.0","19.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-08-14","5.37","0.00","0.0",,"77","100","63",,"  200","  170","15.0","19.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-08-15","4.70","0.00","0.0",,"76","95","62",,"  190","  210","10.1","15.0",,,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-08-16","6.04","0.00",,,"77","98","63",,"  190","  200","14.1","19.9",,,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-08-17","7.38","0.00",,,"74","86","62",,"  230","  210","14.1","18.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-08-18","4.70","0.00",,,"70","83","55",,"  350","  330","14.1","18.1","    1",,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-08-19","4.47","0.00","0.0",,"69","87","54",,"  220","  230","14.1","19.0",,,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-08-20","6.71","0.00","0.0",,"69","84","58",,"  190","  200","16.1","21.9","    1",,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-08-21","10.74","0.00","0.0",,"66","76","58",,"  230","  210","19.9","25.9","    1",,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-08-22","6.04","0.00",,,"65","84","54",,"  230","  230","14.1","17.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-08-23","7.83","0.00",,,"68","85","56",,"  230","  220","16.1","19.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-08-24","8.28","0.00",,,"67","86","54",,"  230","  220","15.0","18.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-08-25","7.38","0.00",,,"68","88","55",,"  220","  190","13.0","19.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-08-26","3.80","0.00","0.0",,"72","96","54",,"  310","  290","12.1","18.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-08-27","3.36","0.00",,,"77","98","59",,"  350","  350","13.0","21.0",,,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-08-28","2.24","0.00",,,"80","100","60",,"  220","  210","8.1","11.0",,,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-08-29","3.80","0.00","0.0",,"80","101","62",,"  210","  190","10.1","15.0",,,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-08-30","5.82","0.00","0.0",,"78","99","64",,"  210","  220","13.0","17.0",,,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-08-31","8.95","0.00","0.0",,"75","90","59",,"  190","  200","15.0","21.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-09-01","11.41","0.00","0.0",,"66","77","56",,"  220","  230","19.9","25.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-09-02","5.82","0.00","0.0",,"63","83","53",,"  220","  200","13.0","17.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-09-03","3.13","0.00","0.0",,"67","89","52",,"  210","  210","8.1","11.0","    1",,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-09-04","3.58","0.00","0.0",,"72","95","53",,"  260","   60","10.1","14.1",,,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-09-05","2.91","0.00","0.0",,"76","100","58",,"  290","  310","8.9","12.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-09-06","3.13","0.00","0.0",,"79","103","58",,"  330","  340","10.1","15.0",,,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-09-07","3.80","0.00","0.0",,"82","102","62",,"  220","  230","13.0","16.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-09-08","3.58","0.00",,,"81","105","63",,"  220","  230","12.1","14.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-09-09","6.93","0.01",,,"81","97","68",,"  230","  210","17.0","27.1",,,"    1",,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-09-10","5.14","0.04","0.0",,"73","89","63",,"  210","  220","15.0","19.9","    1",,"    1",,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-09-11","3.58","0.00",,,"72","93","56",,"  230","  230","13.0","15.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-09-12","3.58","0.00",,,"75","96","60",,"  260","  260","12.1","14.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-09-13","3.58","0.00",,,"78","97","62",,"  240","  120","10.1","15.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-09-14","3.80","0.00","0.0",,"76","97","58",,"  220","  220","13.0","17.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-09-15","8.50","0.00","0.0",,"71","87","57",,"  190","  190","16.1","23.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-09-16","7.16","0.00","0.0",,"65","79","55",,"  210","  220","16.1","23.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-09-17","6.93","0.00","0.0",,"65","83","53",,"  230","  250","16.1","28.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-09-18","10.29","0.00","0.0",,"64","78","56",,"  230","  220","19.9","25.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-09-19","7.83","0.00","0.0",,"69","81","59",,"  360","   10","17.0","21.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-09-20","6.49","0.00","0.0",,"72","90","60",,"  310","  350","15.0","21.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-09-21","1.12","0.00","0.0",,"73","95","56",,"  260","  250","6.9","8.9",,,,,,,
